ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_NAME,PRODUCT_DESCRIPTION,GENDER,PROMOTED
f89c2504-eb03-4568-a010-6ea50d6cd902,89.99,homedecor,decorative,Urban & Playful Framed Art Duo,"Elevate your space with this striking pair of framed prints. The set features a whimsical silhouette of a playful dog alongside a moody black-and-white cityscape. Perfect for adding character and contrast to any room, these pieces blend urban sophistication with lighthearted charm.",Any,True
7186f66d-c305-4b61-b966-80d0c1e003b9,79.99,homedecor,decorative,Inspirational Typography Wall Art Set,"Transform your space with this stylish set of three motivational framed prints. Each piece features a different uplifting message in eye-catching typography, perfect for creating a positive atmosphere in any room. The clean, black and white design complements various decor styles.",Any,True
91b4d3d6-9880-40f9-a8f3-e732c91dbe3c,89.99,homedecor,decorative,Zen Harmony Decor Set,"Transform your living space with our Zen Harmony Decor Set. This elegant ensemble features a sleek white ribbed vase, filled with delicate dried florals, alongside modern black candlesticks and a rustic wooden tray. The set is completed with a string of matte black prayer beads, perfect for meditation or as a decorative accent.",Any,nan
c2af1853-e251-4ed4-ac53-e686a5d5c6c5,34.99,homedecor,decorative,Mint Dip Ceramic Pitcher Vase,"Elevate your home decor with our Mint Dip Ceramic Pitcher Vase. This elegant white pitcher features a refreshing mint green base, perfect for displaying fresh eucalyptus or your favorite blooms. Its modern design combines functionality and style, making it a versatile piece for any room.",Any,nan
8af58e93-a468-4f8c-9ee9-07b55cfcc3c4,49.99,homedecor,decorative,Cherry Blossom Serenity Vase Set,"Bring the essence of spring into your home with this elegant Cherry Blossom Serenity Vase Set. Two sleek white ceramic vases, perfectly shaped to showcase delicate cherry blossom branches, create a stunning centerpiece. The contrast against the soft blue background evokes a sense of calm and renewal.",Any,nan
0d6971a2-cffb-4602-9d4a-8edef2ac9d22,39.99,homedecor,decorative,Elegant Ebony Ribbed Vase,"Elevate your home decor with this sophisticated black ribbed vase. Its sleek, modern design features vertical ridges that add depth and texture, perfect for showcasing your favorite flowers or standing alone as a statement piece. Crafted with care, this versatile vase seamlessly blends contemporary style with timeless elegance.",Any,nan
01a8978b-2a84-4dbd-acc4-aff74a468681,14.99,homedecor,decorative,Cheerful Succulent Planter Pot,"Bring a touch of whimsy to your home with this adorable succulent planter. The white ceramic pot features a charming smiley face design and a vibrant pink base, creating a perfect blend of cuteness and style. Ideal for small succulents or cacti, this planter adds a delightful pop of personality to any desk, windowsill, or shelf.",Any,nan
9fa75331-d8a2-49de-968e-fb855e57d53b,29.99,homedecor,decorative,Sleek Minimalist Bud Vase,"Elevate your home decor with this elegant white ceramic bud vase. Its slender, elongated shape creates a striking silhouette, perfect for showcasing a single stem or small bouquet. The clean, modern design complements any interior style, from contemporary to Scandinavian.",Any,True
81eee14d-d22e-43a2-8110-b610b6eaafd1,39.99,homedecor,decorative,Elegant Eucalyptus Vase Decor,"Transform your space with our sleek, egg-shaped white vase featuring graceful eucalyptus sprigs. This minimalist piece blends modern design with natural elements, perfect for adding a touch of serenity to any room.",Any,nan
6685cdbb-07c0-448d-9927-a5477e610363,49.99,homedecor,decorative,Elegant White Tulip Bouquet,"Transform your space with our stunning Elegant White Tulip Bouquet. This exquisite arrangement features pristine white tulips paired with delicate sprigs of lavender, creating a perfect balance of simplicity and sophistication. Nestled in a textured white ceramic vase, it's an ideal centerpiece for any room, bringing a touch of nature's beauty to your home or office.",Any,True
7f7f75c8-8756-4f73-b655-da1c77679fe7,34.99,homedecor,decorative,Mint Waves Ceramic Bud Vase,"Elevate your home decor with this stunning mint green ceramic bud vase. Its unique wave-like texture creates an eye-catching play of light and shadow, perfect for showcasing a single stem or small bouquet. The sleek, modern design pairs beautifully with any interior style.",Any,nan
140b21df-4311-456e-86cc-8655b26e0e26,34.99,homedecor,decorative,Rustic Charm Farmhouse Pitcher,"Elevate your home decor with this elegant white ceramic pitcher. Perfect for displaying fresh flowers or as a standalone piece, it brings a touch of countryside charm to any room. Paired with natural elements like twine, it creates a cozy, inviting atmosphere.",Any,nan
43c778d9-3e6c-4dec-aa34-e171b1f6c3c6,49.99,homedecor,decorative,Rustic Charm Pampas Grass Vase Set,"Elevate your home decor with our Rustic Charm Pampas Grass Vase Set. This stunning arrangement features a sleek ochre ceramic vase filled with lush, golden pampas grass, creating a perfect blend of modern minimalism and natural beauty. The set is complemented by an inspirational framed print, adding a touch of warmth to any room.",Any,nan
2d3ed96c-2e8a-46cf-975f-d88f84e042e6,34.99,homedecor,decorative,Minimalist Charcoal Ceramic Planter,"Elevate your indoor greenery with our sleek Minimalist Charcoal Ceramic Planter. This sophisticated pot features a smooth, matte charcoal finish that complements any dxE9cor style. The simple cylindrical shape is accented by a pop of color from the lime green stem of your chosen plant, creating a striking visual contrast.",Any,nan
1916e0ce-76ac-449b-aba0-4cef93a7824e,39.99,homedecor,decorative,Vintage Flower Garden Pitcher,"Elevate your home decor with this charming Vintage Flower Garden Pitcher. Perfect as a centerpiece or standalone decoration, this rustic white pitcher features delicate embossed details and is filled with a beautiful arrangement of baby's breath. Its versatile design adds a touch of romantic elegance to any room.",Any,nan
e7950511-8f63-4c48-9c9a-6d9f3002306d,34.99,homedecor,decorative,Rustic Charm Ceramic Vase,"Elevate your home decor with our Rustic Charm Ceramic Vase. This elegant, taupe-colored vessel features a sleek, minimalist design that effortlessly blends with any interior style. Perfect for displaying delicate florals or standing alone as a statement piece, it adds a touch of sophistication to any space.",Any,nan
2f11beab-a8ab-40c5-87af-9e7acce72e6b,49.99,homedecor,decorative,Amber Glow Rose Vase Set,"Transform your space with our Amber Glow Rose Vase Set. This charming trio of amber glass bottles adds a warm, vintage touch to any room. Perfect for showcasing delicate pink roses or your favorite blooms, these versatile vases create an effortlessly elegant centerpiece for dining tables, sideboards, or windowsills.",Any,True
6bd26ffc-9fae-447b-a23c-fcb14187302a,49.99,homedecor,decorative,Geometric Bloom Glass Vase Set,"Elevate your home decor with our stunning Geometric Bloom Glass Vase Set. This modern duo features sleek, faceted designs in a captivating smoky blue-green hue, perfect for displaying dried botanicals or fresh flowers. The set's contemporary aesthetic and versatile size make it an ideal centerpiece for any room.",Any,nan
142a8efe-18c3-4938-9978-cc8d83e8b02e,39.99,homedecor,decorative,Rustic Elegance Centerpiece Kit,"Transform your table with our Rustic Elegance Centerpiece Kit. Featuring a natural wood slice base, clear glass bottles, and a stunning deep purple dahlia, this set brings a touch of nature-inspired sophistication to any occasion. Perfect for weddings, dinner parties, or everyday dining, it's a versatile and stylish way to elevate your decor.",Any,nan
2f2995da-4768-478a-a4ae-906b76d8c6fe,49.99,homedecor,decorative,Elegant Eucalyptus Glass Vase,"Elevate your home decor with this stunning glass vase featuring a unique, modern design. The clear glass construction showcases a slender eucalyptus sprig, creating a minimalist yet sophisticated centerpiece. Perfect for contemporary interiors or as a statement piece in any room.",Any,nan
7d9271c9-ddce-4ccb-a8e7-161b94b1fc79,79.99,homedecor,decorative,Vibrant Vintage Vase Trio,"Elevate your home decor with this stunning set of three vintage-inspired glass vases. Featuring a harmonious blend of green and yellow hues, these sleek and modern pieces add a pop of color to any room. Each vase boasts a unique shape, perfect for displaying individually or as an eye-catching ensemble.",Any,nan
99cb19d7-68cf-49d3-9d44-360e2099fe99,39.99,homedecor,decorative,Zen Leaf Glass Vase Set,"Bring a touch of minimalist elegance to your space with our Zen Leaf Glass Vase Set. This striking arrangement features lush, heart-shaped philodendron leaves artfully displayed in a sleek, round glass vase. The transparent design allows you to appreciate the beauty of both the leaves and their delicate stems, creating a serene and modern aesthetic perfect for any room.",Any,nan
0ed16f07-4f93-4b8a-9c77-17d0dbac9e47,34.99,homedecor,decorative,Minimalist Eucalyptus Vase Set,"Bring a touch of nature's elegance to your space with our Minimalist Eucalyptus Vase Set. This striking arrangement features fresh eucalyptus sprigs in a sleek, transparent glass vase, creating a perfect blend of simplicity and organic beauty. Ideal for modern home decor or as a thoughtful gift.",Any,True
38878e5d-f6ce-4960-845c-b0bac8700c79,39.99,homedecor,decorative,Zen Harmony Botanical Vase,"Elevate your living space with our sleek Zen Harmony Botanical Vase. This minimalist black glass vessel perfectly showcases dried palm fronds, creating a striking contrast against light walls. Its simple yet elegant design brings a touch of nature-inspired tranquility to any room.",Any,True
ecfc70c9-a9a3-427e-91ea-5dd561a2564a,79.99,homedecor,decorative,Minimalist Coffee Brewing Set,"Elevate your morning ritual with this sleek and stylish coffee brewing set. Featuring a Chemex-style pour-over carafe, a jar of premium roasted coffee beans, and a charming succulent plant to brighten your space. This set combines functionality with aesthetics, perfect for the modern coffee enthusiast.",Any,nan
f2e66204-c339-434b-b0ae-b6cb6d815756,49.99,homedecor,decorative,Rustic Elegance Floral Vase Set,"Elevate your home decor with our charming Rustic Elegance Floral Vase Set. This collection features three vintage-inspired glass vases of varying shapes and sizes, perfect for displaying fresh lavender sprigs and delicate white blooms. The set adds a touch of timeless beauty to any table, creating an effortlessly elegant centerpiece for weddings, dinner parties, or everyday enjoyment.",Any,True
cc5005d0-1a9e-48f1-9c79-14096b1d8c29,49.99,homedecor,decorative,Cozy Home Ambiance Set,"Transform your living space with our Cozy Home Ambiance Set. This carefully curated collection includes a sleek green vase with vibrant flowers, a rustic white enamel mug, and a stunning ombre candle. Perfect for creating a warm and inviting atmosphere in any room.",Any,True
9f50d5db-5054-43e8-97b0-80d5036a6bf7,34.99,homedecor,lighting,Luxe Metallic Aromatherapy Candle,"Indulge your senses with our Luxe Metallic Aromatherapy Candle. This sleek, silver-toned vessel houses a soothing peach-hued wax, promising a warm and inviting glow. The unique metallic exterior adds a touch of modern elegance to any room, while the gentle flicker of the flame creates a calming ambiance perfect for relaxation or meditation.",Any,True
833214f2-cdbc-4fbd-a25f-6f33357b503a,34.99,homedecor,lighting,Festive Glow Holiday Lantern,"Illuminate your home with the warmth of the Festive Glow Holiday Lantern. This elegant centerpiece features a vibrant red candle nestled in a sleek glass cylinder, surrounded by a wreath of lush red berries. Perfect for creating a cozy ambiance during the holiday season or adding a touch of romance year-round.",Any,nan
123e7f5e-c5aa-45f0-94c3-1df8b018f004,49.99,homedecor,lighting,Enchanted Garden Lantern Set,"Transform your outdoor space into a magical oasis with our Enchanted Garden Lantern Set. This charming ensemble features a delicate gold wire lantern housing a warm, glowing candle, perfectly complemented by lush green foliage and blooming flowers in rustic pots. Create a serene ambiance for your patio, balcony, or indoor sanctuary.",Any,nan
e5816ea5-3ce2-4b86-9530-9b221b357b43,24.99,homedecor,lighting,Zen Glow Aromatherapy Candle,"Illuminate your space with our Zen Glow Aromatherapy Candle. This elegant tin-enclosed candle offers a warm, soothing light and a subtle fragrance to create a peaceful ambiance. Perfect for meditation, relaxation, or adding a touch of coziness to any room.",Any,nan
2ab5209d-519d-41ed-a57d-4e67569cad0e,24.99,homedecor,lighting,Serenity Glass Soy Candle,"Indulge in the soothing ambiance of our Serenity Glass Soy Candle. This elegant, minimalist candle features pure soy wax in a sleek glass tumbler, perfect for creating a calming atmosphere in any room. Its clean burn and subtle glow make it an ideal companion for relaxation or meditation.",Any,nan
788ef0b7-8aeb-4579-84d2-53d7592c7a9e,49.99,homedecor,lighting,Enchanted Garden Luminaire,"Transform your outdoor space with our Enchanted Garden Luminaire. This elegant cylindrical lantern casts a warm, inviting glow, creating a magical atmosphere in any garden setting. Its frosted white exterior diffuses light beautifully, illuminating surrounding foliage for a mesmerizing effect.",Any,nan
f7427841-e365-41ee-b461-fb3780e7926a,34.99,homedecor,lighting,Zen Garden Textured Candle Bowl,"Elevate your home decor with this exquisite handcrafted candle bowl. Its unique textured exterior resembles delicate feathers or palm fronds, creating a mesmerizing interplay of light and shadow. The soothing green-to-white ombre effect adds a touch of natural tranquility to any space.",Any,nan
96d887df-efe3-4d05-8df0-8cb2a0674711,24.99,homedecor,lighting,Amber Glow Serenity Candle,"Immerse yourself in tranquility with our Amber Glow Serenity Candle. This elegant frosted glass votive houses a warm, flickering flame that casts a soothing amber radiance, perfect for creating a cozy atmosphere. Ideal for meditation, relaxation, or adding a touch of warmth to any room.",Any,nan
94afe0c9-52c7-41f5-9478-4c150b1ca182,39.99,homedecor,lighting,Rustic Zen Candle Set,"Transform your space into a serene sanctuary with our Rustic Zen Candle Set. This elegant ensemble features a pristine white pillar candle nestled in a smooth, hand-carved wooden bowl, perfectly complemented by matching wooden accessories. The minimalist design effortlessly blends natural elements with modern simplicity, creating a focal point that brings warmth and tranquility to any room.",Any,nan
cac48395-946a-4377-96e1-3d716d659625,24.99,homedecor,lighting,Cozy Knit Candle Cocoon,"Embrace warmth and style with our Cozy Knit Candle Cocoon. This vibrant red, chunky-knit holder cradles your favorite candle in a soft, textured embrace. Perfect for adding a touch of hygge to any room, it transforms a simple candle into a charming decor piece.",Any,nan
21a14202-3d31-4510-80c1-d99c3c54a915,34.99,homedecor,lighting,Rustic Citrus Spice Candle Set,"Immerse yourself in the warm glow of our Rustic Citrus Spice Candle Set. This festive arrangement features a handcrafted orange pillar candle nestled among aromatic pine cones and dried citrus slices. The natural elements create a cozy, inviting atmosphere perfect for holiday gatherings or year-round home decor.",Any,nan
e8d41193-1113-4594-8e39-0417ef0d57a8,24.99,homedecor,lighting,Tranquil Glow Glass Candle Holder,"Elevate your home's ambiance with our Tranquil Glow Glass Candle Holder. This elegant, smoky glass vessel cradles a softly flickering tealight, creating a mesmerizing interplay of light and shadow. Delicate baby's breath flowers frame the holder, adding a touch of natural beauty perfect for any decor style.",Any,nan
2ffa8784-9c55-414e-b852-b0615a49bfb9,39.99,homedecor,lighting,Winter Wonderland Candle Set,"Transform your home into a cozy winter retreat with our Winter Wonderland Candle Set. This elegant ensemble features a frosted glass holder filled with faux snow, cradling a warm white pillar candle. Paired perfectly with evergreen sprigs and champagne, it's ideal for creating a magical holiday atmosphere or a romantic evening.",Any,nan
62c19034-7048-43e8-a142-f6f8ba90e6a7,49.99,homedecor,lighting,Zen Glow Candle Set,"Transform your space into a haven of tranquility with our Zen Glow Candle Set. This elegant ensemble features pristine white pillar candles nestled in minimalist wooden holders, creating a perfect balance of warmth and style. The set is complemented by sleek wine glasses, ideal for sipping your favorite vintage while basking in the soft, flickering light.",Any,nan
8c66f6d3-85de-4cff-bc4a-f05e34587813,49.99,homedecor,lighting,Serenity Inspiration Candle Set,"Transform your space with our Serenity Inspiration Candle Set. This elegant ensemble features two tall, sleek white candles paired with golden brass holders, perfectly complementing the included motivational wall art. The handcrafted wooden frame adds a rustic touch, making this set a beautiful addition to any room seeking peace and style.",Any,True
bd86408e-b36c-44b1-ba32-d3f9da0a1af0,39.99,homedecor,lighting,Rustic Charm Quad Candle Holder,"Elevate your dining experience with our Rustic Charm Quad Candle Holder. This elegant piece features a sturdy wrought iron base that holds four tall white candles, perfect for creating a warm and inviting ambiance. The simple yet sophisticated design complements both modern and traditional decor, making it a versatile centerpiece for any dining table or mantel.",Any,True
473d51cf-979d-4680-9ebb-542888f08472,34.99,homedecor,lighting,Vintage Ambiance Candlestick Set,"Transform your space with our Vintage Ambiance Candlestick Set. This elegant brass holder cradles a slender white candle, its warm flame casting a soft, romantic glow. Paired with subtle bokeh effects, it creates an enchanting atmosphere perfect for intimate dinners or relaxing evenings.",Any,nan
4c9aa047-b0f7-4fe8-82c7-597e7bd7656a,34.99,homedecor,lighting,Elegant Candlelight Ambiance Set,"Transform your dining experience with our Elegant Candlelight Ambiance Set. This exquisite ensemble features a tall, slender pink candle nestled in a polished brass holder, accompanied by a charming crystal vase filled with vibrant red berries. Perfect for creating a warm, romantic atmosphere for dinner parties or intimate meals.",Any,nan
4f9f0015-6f87-4608-a3ea-e8de2c0881c6,89.99,homedecor,lighting,Enchanted Hanukkah Menorah,"Illuminate your holiday with our exquisite Enchanted Hanukkah Menorah. This classic black menorah features nine elegant white candles, creating a captivating display of warmth and tradition. Set against a richly patterned background, it embodies the perfect blend of timeless beauty and spiritual significance for your festive celebrations.",Any,nan
dc5bba3f-8d2b-4c81-a482-bbafd457d997,39.99,homedecor,lighting,Autumn Glow Candle Holder Set,"Transform your space into a cozy autumn retreat with our Autumn Glow Candle Holder Set. This elegant ensemble features a brass candle holder with a tall white pillar candle, complemented by delicate baby's breath and vibrant fall leaves. Perfect for creating a warm, inviting atmosphere in any room.",Any,nan
fe7e32b0-df70-4ea5-b52d-65b5ed492682,29.99,homedecor,lighting,Festive Glow Candle Set,"Transform your holiday table with our Festive Glow Candle Set. These elegant white tapers, nestled in shimmering copper holders, cast a warm, inviting light against a backdrop of twinkling Christmas lights. Perfect for creating a cozy, magical atmosphere during your seasonal celebrations.",Any,nan
02f7e73f-b6fe-4ffd-bd06-60c6cb35d60f,34.99,homedecor,lighting,Rustic Elegance Candle Set,"Elevate your home decor with our Rustic Elegance Candle Set. This charming ensemble features rich plum-colored taper candles nestled in a vintage-inspired brass bowl, complemented by a glittering gold star ornament. The set is artfully arranged with a touch of evergreen and wrapped in kraft paper, perfect for creating a warm, inviting atmosphere or as a thoughtful gift.",Any,True
91d0333b-76ec-4271-901a-6bb79cd9f12b,79.99,homedecor,lighting,Sleek Minimalist Task Lamp,"Illuminate your workspace with our Sleek Minimalist Task Lamp. Featuring a matte black finish and a clean, angular design, this lamp adds a touch of modern sophistication to any room. The adjustable shade allows for precise light direction, perfect for reading, working, or creating ambiance.",Any,nan
c4daa771-3583-4cb4-8d38-f5b3bf0aa3b2,129.99,homedecor,lighting,Modern Chrome Arched Floor Lamp,"Illuminate your space with sleek sophistication using our Modern Chrome Arched Floor Lamp. This elegant lighting fixture features a polished chrome finish and an adjustable arched design, perfect for directing light where you need it most. Its minimalist style effortlessly complements any contemporary interior, from living rooms to home offices.",Any,nan
21a6eee1-20d3-4147-9c6e-5e784896c8e6,129.99,homedecor,lighting,Modern Home Office Decor Set,"Transform your workspace with our Modern Home Office Decor Set. This curated collection includes a sleek floor lamp, inspirational wall art, and minimalist accessories to create a stylish and productive environment. Perfect for small spaces or home offices seeking a contemporary upgrade.",Any,True
128237ba-34a4-4d45-88e1-fcb00109ff81,149.99,homedecor,lighting,Scandinavian Tripod Floor Lamp,"Illuminate your living space with our sleek Scandinavian Tripod Floor Lamp. This stylish lighting solution features a crisp white shade atop sturdy wooden legs, perfectly complementing modern and mid-century interiors. Its warm glow adds coziness to any room, making it an ideal accent piece for your home.",Any,True
4fb90969-6e9b-41f5-8ff2-acde9878e868,249.99,homedecor,lighting,Arco-Inspired Floor Lamp,"Elevate your living space with this sleek, modern floor lamp. Featuring a graceful arching design and a brushed metal dome shade, it casts a warm glow over any room. The minimalist aesthetic is perfectly complemented by lush greenery, creating an inviting atmosphere.",Any,nan
304cd58e-1e7e-4151-9716-1bb222cb724e,299.99,homedecor,lighting,Sunshine Statement Accent Chair,"Elevate your living space with this vibrant yellow accent chair. Its sleek mid-century design features a comfortable upholstered seat and tapered legs, perfectly complementing the minimalist artwork and modern decor. This eye-catching piece adds a pop of color and sophistication to any room.",Any,True
35c9916f-1ffa-46f8-9208-f3cc8a2406ce,399.99,homedecor,lighting,SunBurst Chandelier,"Illuminate your space with the striking SunBurst Chandelier. This modern lighting fixture features multiple yellow cone-shaped shades that emit a warm, inviting glow. Perfect for contemporary interiors, its unique design resembles a bouquet of sunflowers, bringing both light and artistic flair to any room.",Any,nan
d075a8b0-003f-4493-8063-857020a617b7,189.99,homedecor,lighting,Scandinavian Ombre Pendant Light,"Elevate your space with this stunning Scandinavian-inspired pendant light. Featuring a graceful ombre effect transitioning from deep teal to crisp white, its wide dish shape provides both ambient and focused illumination. The sleek, minimalist design effortlessly complements modern and contemporary interiors.",Any,nan
026102a5-46af-449d-a276-ce1c8a8df1db,79.99,homedecor,lighting,Geometric Pendant Light Fixture,"Elevate your space with this striking geometric pendant light. The black wire cage forms an eye-catching polyhedron shape, perfectly framing the warm glow of the Edison bulb within. Its minimalist design adds an industrial-chic touch to any room.",Any,nan
988dde6a-b4a7-45a5-9e05-78dd796b6851,299.99,homedecor,lighting,Sleek Halo Pendant Light,"Illuminate your space with modern elegance using our Sleek Halo Pendant Light. This striking circular fixture features a crisp black exterior and a brilliant white interior, creating a perfect balance of contrast and luminosity. Suspended by thin wires, it appears to float effortlessly, adding a touch of contemporary sophistication to any room.",Any,nan
a54ad1ab-3312-4c36-82e6-2b20b97bc68c,129.99,homedecor,lighting,Concrete Dome Pendant Light,"Elevate your space with our minimalist Concrete Dome Pendant Light. This industrial-chic fixture features a raw concrete shade, creating a striking contrast against any interior. Its unique texture and warm glow add character while maintaining a sleek, modern aesthetic.",Any,nan
8c5e7127-d19a-40bf-92dd-3073e107bf67,249.99,homedecor,lighting,Scarlet Plus Pendant Lamp,"Illuminate your space with the striking Scarlet Plus Pendant Lamp. This eye-catching fixture features a vibrant red wireframe design that creates a mesmerizing play of light and shadow. The unique bulbous shape is complemented by sleek black cross accents, adding a modern twist to any room.",Any,True
0b9440be-f7d4-403f-a357-f4e9ce6473f8,189.99,homedecor,lighting,Modern Halo Pendant Light,"Illuminate your space with our sleek Modern Halo Pendant Light. This striking fixture features a minimalist black ring design with a bright, glare-free LED illumination. Perfect for contemporary interiors, it casts a warm, inviting glow over dining areas or living spaces.",Any,nan
4e3dc511-426f-4fdd-9e15-58a7c74c9ff4,89.99,homedecor,lighting,Copper Dome Table Lamp,"Illuminate your space with modern elegance using our Copper Dome Table Lamp. This stylish lamp features a sleek copper-finished dome shade that casts a warm, inviting glow. Perfect for bedside tables, offices, or living rooms, it adds a touch of sophistication to any decor.",Any,nan
0ef96548-e499-4b8f-8656-e3e6a070d171,299.99,homedecor,lighting,Amber Glow Edison Pendant Cluster,"Illuminate your space with vintage charm using our Amber Glow Edison Pendant Cluster. This stunning lighting fixture features a collection of amber glass pendants, each housing a warm Edison bulb. The varying lengths create a cascading effect, perfect for adding depth and ambiance to any room.",Any,nan
85c8c10a-c7e9-4db8-90d9-e13e798e00b2,299.99,homedecor,lighting,Ethereal Feather Cloud Chandelier,"Transform your space with our Ethereal Feather Cloud Chandelier. This stunning light fixture creates a dreamy, softly illuminated focal point. Delicate white feathers form a fluffy, cloud-like sphere, diffusing light for a warm, inviting glow.",Any,nan
0f2c95e5-baf0-4c8c-a551-c33c507ac593,249.99,homedecor,lighting,Vintage Edison Bulb Cluster Pendant,"Illuminate your space with rustic charm using our Vintage Edison Bulb Cluster Pendant. This stunning fixture features a variety of warm, glowing bulbs in different shapes and sizes, creating a captivating ambiance. Perfect for industrial lofts, trendy restaurants, or cozy home interiors.",Any,nan
49dd74a3-7d11-454b-b2b1-9d40f0fef566,89.99,homedecor,lighting,Zen Globe Minimalist Table Lamp,"Illuminate your space with our Zen Globe Minimalist Table Lamp. Featuring a sleek wooden base and a striking clear glass globe, this lamp brings a touch of modern elegance to any room. Its clean lines and natural elements create a perfect balance of form and function, ideal for those seeking a calm, contemporary aesthetic.",Any,nan
f8c2af2c-313d-43aa-bf76-340bafd0d46c,49.99,homedecor,lighting,Vintage Cage Edison Pendant Light,"Illuminate your space with industrial chic charm. This pendant light features a striking wire cage design that protects and showcases a warm Edison bulb. Perfect for adding character to kitchens, dining rooms, or cafes.",Any,True
1c54c650-dc19-486b-99a2-8621278acb9b,89.99,homedecor,lighting,Sleek Minimalist Pendant Light,"Illuminate your space with understated elegance. This contemporary pendant light features a clean, white dome shape that casts a warm, inviting glow. Perfect for modern kitchens, dining areas, or workspaces seeking a touch of Scandinavian-inspired simplicity.",Any,nan
7b56f6cc-5f6d-41a1-b98c-a128aaff24a7,89.99,homedecor,lighting,Rustic Bamboo Cage Pendant Light,"Transform your space with our Rustic Bamboo Cage Pendant Light. This striking fixture combines natural materials with contemporary design, creating a warm, inviting ambiance. The intricately woven bamboo strips form an elegant cage around a warm glowing bulb, casting beautiful shadows and adding texture to any room.",Any,True
56138fc9-df6d-4d6f-8594-768861870d30,129.99,homedecor,lighting,Scandinavian Pendant Light,"Elevate your space with this sleek Scandinavian-inspired pendant light. The crisp white shade and warm wooden accent create a perfect balance of modern minimalism and natural charm. Its simple yet striking design diffuses a soft, ambient glow, ideal for any contemporary living area or kitchen.",Any,nan
cb96fbf3-b884-4c21-8e6c-8281773c0ebc,49.99,homedecor,lighting,Enchanted Forest String Lights,"Transform your outdoor space into a magical wonderland with our Enchanted Forest String Lights. These oversized, teardrop-shaped bulbs create a warm, inviting glow that's perfect for gardens, patios, or tree-lined paths. Each bulb mimics the organic shape of dewdrops, bringing a touch of whimsical nature to your nighttime ambiance.",Any,nan
f48b2d51-e6ed-4778-ba2b-c29badcb89ae,89.99,homedecor,lighting,Sleek Adjustable Wall Sconce,"Illuminate your space with modern elegance using our Sleek Adjustable Wall Sconce. This minimalist fixture features a crisp white shade and a flexible arm, allowing you to direct light precisely where you need it. Perfect for bedside reading, office tasks, or as an accent in any contemporary interior.",Any,nan
05948514-25d3-49a7-ade2-0368a9b1d525,129.99,homedecor,lighting,Blush Elegance Mercury Glass Lamp,"Elevate your home decor with our stunning Blush Elegance Mercury Glass Lamp. The double-sphere base features a beautiful ribbed texture in a mesmerizing rose gold mercury glass finish, creating a luxurious and romantic ambiance. Topped with a soft pink lampshade, this piece seamlessly blends vintage charm with modern sophistication.",Any,nan
5763e87b-9b9c-456d-8986-1f1e34fa9318,89.99,homedecor,lighting,Artisan Flex Desk Lamp,"Illuminate your workspace with style using our Artisan Flex Desk Lamp. This sleek, adjustable lamp features a modern design with a matte gray finish, perfect for any contemporary home office or creative space. Its flexible arm allows for precise light positioning, while the classic dome shade provides focused illumination for your tasks.",Any,nan
31570597-0c5c-4eed-91c6-d40b2f7847b5,89.99,homedecor,lighting,Rustic Copper Task Lamp,"Illuminate your workspace with a touch of industrial chic. This adjustable copper-toned task lamp features a sleek design with a warm glow, perfect for focused lighting in any home office or reading nook. Its articulated arm allows for precise positioning, while the classic bell-shaped shade adds timeless appeal.",Any,nan
f90602f6-d516-44f2-84d4-49d3058892bb,89.99,homedecor,lighting,Sleek Industrial Adjustable Desk Lamp,"Illuminate your workspace with sophistication using our Sleek Industrial Adjustable Desk Lamp. Featuring a matte black finish and a generous dome shade, this lamp combines form and function effortlessly. Its articulating arm allows for precise light positioning, while the clean lines and minimalist design complement any modern or industrial decor.",Any,True
b31c5f96-8a7d-40c7-8f0a-f587c1af4476,89.99,homedecor,lighting,Nordic Elegance Table Lamp,"Illuminate your space with the Nordic Elegance Table Lamp, a perfect blend of Scandinavian simplicity and modern charm. The lamp features a sturdy wooden tripod base in a natural finish, complemented by a crisp white drum shade that diffuses light beautifully. Its warm glow creates an inviting atmosphere, ideal for bedrooms, living rooms, or home offices.",Any,nan
4645c8af-8437-4380-b4e4-ef6f8b0f67b4,129.99,homedecor,lighting,Sleek Brass Adjustable Desk Lamp,"Illuminate your workspace with our Sleek Brass Adjustable Desk Lamp. This modern, minimalist lamp features a elegant conical shade and a slender arm, offering both style and functionality. Its warm metallic finish adds a touch of sophistication to any room, while the adjustable design ensures optimal lighting for all your tasks.",Any,nan
7f7e0965-52f0-4152-8d3b-89d11da45739,39.99,homedecor,lighting,Vintage Charm Oil Lantern,"Illuminate your space with nostalgic warmth using our Vintage Charm Oil Lantern. This classic black metal lantern features a clear glass globe, perfect for creating a cozy ambiance indoors or on outdoor adventures. Its durable construction and timeless design make it both a functional light source and a charming decorative piece.",Any,nan
c4122bb5-b190-4932-b686-9b35f50bb06d,29.99,housewares,bowls,Whisk Wizard Baking Set,"Elevate your baking game with the Whisk Wizard Baking Set. This sleek stainless steel mixing bowl paired with a vibrant green silicone whisk and a pristine white egg make for the perfect baking trio. Designed for both novice and expert bakers, this set combines functionality with style.",Any,nan
